23,206,70,green
70,196,105,green
19,147,48,green
41,168,75,green
26,180,69,green
89,197,106,green
16,149,46,green
13,200,67,green
22,182,61,green
67,176,85,green
37,211,83,green
15,134,39,green
18,201,74,green
47,188,79,green
15,208,66,green
22,167,56,green
27,185,52,green
17,142,46,green
110,217,125,green
35,172,54,green
21,210,63,green
65,201,101,green
63,179,61,green
33,241,87,green
36,174,58,green
27,198,61,green
38,168,71,green
17,179,65,green
22,199,67,green
33,192,61,green
9,170,53,green
22,188,63,green
83,204,125,green
29,200,70,green
73,194,105,green
19,175,66,green
16,153,53,green
34,185,63,green
39,166,75,green
13,140,42,green
24,172,58,green
35,166,54,green
21,203,77,green
89,198,104,green
22,186,61,green
56,174,87,green
16,177,81,green
25,174,78,green
24,167,54,green
41,225,89,green
44,175,58,green
32,159,62,green
16,171,58,green
22,173,61,green
23,191,70,green
39,209,77,green
101,208,115,green
35,174,61,green
16,210,65,green
27,178,58,green
63,198,101,green
22,191,70,green
35,168,68,green
13,192,63,green
41,212,75,green
8,170,60,green
46,214,91,green
83,185,105,green
23,204,68,green
27,202,72,green
31,202,68,green
27,147,48,green
15,164,55,green
22,160,55,green
64,173,83,green
13,171,54,green
31,176,61,green
42,188,81,green
23,193,67,green
91,209,117,green
18,169,47,green
64,177,90,green
39,188,80,green
30,213,79,green
18,238,99,green
24,210,66,green
38,158,113,green
23,178,67,green
40,175,74,green
22,173,63,green
26,208,57,green
41,190,57,green
15,205,67,green
54,186,89,green
22,196,79,green
21,195,72,green
30,163,60,green
22,149,46,green
40,209,71,green
23,216,69,green
10,183,71,green
23,178,65,green
10,211,74,green
10,211,83,green
92,207,115,green
31,211,69,green
20,214,88,green
84,177,98,green
16,169,62,green
20,154,45,green
48,190,85,green
19,175,71,green
83,209,123,green
92,212,119,green
38,222,82,green
21,171,54,green
64,197,103,green
22,145,35,green
42,168,75,green
13,136,37,green
9,146,39,green
22,172,58,green
20,154,49,green
19,178,67,green
21,185,54,green
93,190,95,green
38,174,50,green
22,167,52,green
24,169,54,green
71,162,125,green
16,177,49,green
58,182,87,green
32,174,73,green
33,210,69,green
25,161,49,green
23,178,65,green
22,184,69,green
13,174,69,green
29,215,77,green
19,197,79,green
87,200,114,green
10,196,74,green
37,207,77,green
23,206,70,green
76,199,112,green
16,151,48,green
23,178,67,green
41,166,73,green
25,195,74,green
85,200,106,green
23,147,42,green
66,213,105,green
18,173,61,green
27,173,61,green
19,199,65,green
66,186,81,green
22,210,68,green
63,198,76,green
20,188,70,green
44,171,69,green
23,180,58,green
30,235,82,green
24,178,45,green
98,197,113,green
33,174,58,green
15,186,61,green
57,186,87,green
35,162,64,green
18,171,58,green
37,187,78,green
17,197,82,green
18,214,77,green
22,191,72,green
34,179,52,green
9,174,62,green
19,201,74,green
86,187,103,green
28,210,73,green
76,198,114,green
13,153,51,green
34,226,80,green
37,168,75,green
27,203,68,green
20,166,52,green
25,194,72,green
20,169,56,green
26,180,67,green
85,200,106,green
18,188,63,green
67,190,92,green
27,197,74,green
37,168,73,green
34,156,60,green
23,180,67,green
16,190,70,green
12,231,95,green
24,182,57,green
95,190,97,green
35,183,59,green
18,167,42,green
16,151,112,green
17,182,52,green
54,174,87,green
37,192,89,green
41,209,69,green
16,202,83,green
30,189,61,green
15,162,51,green
46,212,88,green
8,170,64,green
39,169,64,green
94,214,119,green
24,191,65,green
69,200,101,green
26,184,75,green
39,214,75,green
15,151,48,green
20,125,35,green
28,210,79,green
43,166,73,green
22,158,49,green
36,176,61,green
25,199,74,green
95,207,119,green
18,169,47,green
70,200,107,green
35,163,69,green
12,155,44,green
28,176,61,green
21,204,72,green
73,163,136,green
15,164,57,green
33,161,66,green
24,180,45,green
23,216,66,green
16,203,74,green
97,208,117,green
36,175,56,green
16,182,58,green
18,166,49,green
66,203,103,green
35,163,66,green
36,207,66,green
10,206,85,green
31,178,63,green
16,190,69,green
37,166,69,green
11,166,46,green
9,174,69,green
42,168,53,green
21,236,82,green
93,185,99,green
44,245,93,green
19,173,51,green
50,193,83,green
111,219,145,green
35,213,81,green
18,167,49,green
42,168,69,green
19,156,53,green
91,192,95,green
30,198,70,green
20,167,49,green
109,227,154,green
17,195,61,green
15,181,63,green
46,217,106,green
30,222,88,green
28,185,46,green
18,160,51,green
104,219,152,green
47,230,78,green
37,164,56,green
76,206,108,green
18,173,54,green
18,199,61,green
104,243,152,green
35,185,76,green
46,214,65,green
103,236,154,green
39,166,60,green
22,178,63,green
26,187,58,green
19,160,47,green
14,173,56,green
95,206,104,green
27,197,70,green
24,195,67,green
37,211,69,green
31,209,73,green
18,147,44,green
44,175,76,green
107,234,160,green
18,149,51,green
28,163,49,green
32,205,70,green
94,197,95,green
20,171,45,green
34,148,57,green
25,189,72,green
16,181,69,green
49,202,88,green
25,197,63,green
23,154,60,green
33,207,75,green
18,186,79,green
23,217,88,green
26,189,48,green
105,211,145,green
49,228,80,green
19,180,52,green
102,201,145,green
37,209,96,green
15,179,67,green
48,236,80,green
30,202,74,green
17,162,49,green
17,231,97,green
98,240,168,green
19,175,66,green
50,169,69,green
10,175,60,green
28,207,70,green
84,205,110,green
45,247,96,green
120,234,145,green
16,145,42,green
7,213,81,green
17,184,65,green
45,177,76,green
104,216,147,green
43,174,80,green
31,209,83,green
27,217,75,green
15,166,51,green
22,162,43,green
105,222,148,green
39,227,76,green
24,210,64,green
24,192,63,green
25,195,72,green
20,168,58,green
25,200,53,green
18,225,88,green
104,233,154,green
46,220,75,green
22,193,50,green
99,223,150,green
19,167,57,green
84,200,114,green
25,162,56,green
39,209,92,green
50,215,71,green
103,235,148,green
22,166,58,green
41,162,88,green
12,172,60,green
40,175,100,green
90,219,95,green
38,216,73,green
119,221,141,green
22,167,56,green
20,164,49,green
79,155,118,green
75,139,46,green
52,208,92,green
20,160,49,green
25,195,74,green
20,214,79,green
27,189,65,green
108,219,148,green
31,211,81,green
16,173,60,green
87,199,97,green
19,158,43,green
110,211,148,green
18,149,38,green
46,212,101,green
32,222,88,green
25,208,86,green
38,138,39,green
27,198,48,green
75,136,44,green
20,232,92,green
106,234,157,green
34,196,74,green
32,172,49,green
21,173,50,green
88,244,168,green
68,185,114,green
37,195,62,green
15,188,67,green
25,176,58,green
32,170,56,green
37,159,58,green
14,168,58,green
24,212,69,green
28,167,43,green
97,247,177,green
16,171,60,green
19,214,75,green
70,188,113,green
22,156,51,green
25,182,56,green
45,229,84,green
45,171,57,green
98,221,141,green
79,199,129,green
22,171,66,green
85,147,104,green
17,199,72,green
32,209,55,green
48,216,78,green
16,218,75,green
33,153,47,green
34,155,47,green
22,169,54,green
18,151,42,green
22,180,47,green
90,246,170,green
65,190,118,green
36,179,50,green
20,172,60,green
11,207,79,green
97,222,171,green
22,167,63,green
12,174,62,green
19,164,47,green
22,193,72,green
28,178,54,green
33,244,87,green
88,220,138,green
15,183,67,green
17,184,63,green
21,177,69,green
71,199,127,green
109,237,169,green
27,171,47,green
25,178,67,green
22,160,58,green
26,176,61,green
19,145,37,green
22,193,79,green
92,227,141,green
81,204,134,green
21,180,69,green
28,189,51,green
31,150,45,green
22,212,62,green
32,169,56,green
20,193,70,green
37,190,70,green
16,173,47,green
95,248,175,green
22,169,66,green
68,192,114,green
17,178,62,green
34,179,54,green
92,255,189,green
14,181,66,green
26,158,40,green
39,196,70,green
97,242,172,green
15,164,57,green
14,220,79,green
69,181,113,green
29,196,63,green
16,186,78,green
37,196,66,green
22,165,56,green
22,171,56,green
39,209,75,green
17,140,42,green
27,189,58,green
101,238,163,green
80,178,112,green
19,149,48,green
38,170,54,green
23,132,37,green
33,196,51,green
109,231,167,green
33,170,56,green
22,184,54,green
18,188,71,green
71,164,134,green
17,160,47,green
81,232,160,green
60,196,118,green
36,164,118,green
37,192,57,green
21,140,46,green
25,217,92,green
23,174,69,green
92,246,192,green
18,214,74,green
10,190,71,green
28,178,56,green
16,171,60,green
77,188,118,green
106,234,176,green
17,191,58,green
7,194,78,green
22,162,53,green
