39,130,255,255,yellow
37,151,247,247,yellow
37,146,247,247,yellow
37,132,244,244,yellow
39,142,246,246,yellow
35,128,221,221,yellow
35,57,251,251,yellow
34,184,217,217,yellow
34,126,234,234,yellow
37,185,227,227,yellow
44,26,255,255,yellow
35,151,241,241,yellow
41,61,253,253,yellow
35,152,245,245,yellow
41,61,249,249,yellow
39,157,250,250,yellow
37,73,250,250,yellow
35,113,216,216,yellow
38,73,252,252,yellow
37,142,249,249,yellow
35,154,249,249,yellow
38,47,254,254,yellow
39,182,243,243,yellow
42,47,254,254,yellow
38,113,230,230,yellow
39,179,227,227,yellow
38,37,255,255,yellow
43,124,210,210,yellow
41,170,231,231,yellow
39,47,254,254,yellow
41,75,249,249,yellow
38,112,240,240,yellow
35,109,243,243,yellow
37,170,233,233,yellow
47,59,250,250,yellow
35,97,247,247,yellow
41,113,213,213,yellow
39,93,244,244,yellow
39,100,242,242,yellow
38,124,253,253,yellow
35,106,245,245,yellow
36,82,248,248,yellow
41,109,224,224,yellow
36,98,245,245,yellow
35,188,221,221,yellow
36,49,253,253,yellow
48,68,243,243,yellow
38,112,240,240,yellow
44,40,252,252,yellow
38,126,197,197,yellow
38,64,251,251,yellow
35,67,248,248,yellow
39,63,254,254,yellow
39,51,255,255,yellow
35,69,252,252,yellow
42,40,255,255,yellow
40,146,250,250,yellow
35,136,250,250,yellow
44,168,255,255,yellow
47,81,233,233,yellow
46,58,253,253,yellow
41,63,249,249,yellow
45,61,255,255,yellow
48,59,252,252,yellow
40,99,243,243,yellow
43,82,248,248,yellow
42,50,253,253,yellow
36,76,245,245,yellow
35,98,245,245,yellow
42,67,249,249,yellow
63,104,228,228,green
75,106,251,251,green
78,123,251,251,green
66,232,166,166,green
73,152,247,247,green
75,150,242,242,green
69,125,172,172,green
72,114,248,248,green
66,215,189,189,green
67,132,185,185,green
67,231,140,140,green
66,123,178,178,green
67,135,212,212,green
66,122,161,161,green
72,111,241,241,green
68,138,226,226,green
70,115,238,238,green
68,106,235,235,green
65,128,218,218,green
64,197,175,175,green
72,117,232,232,green
65,206,172,172,green
72,122,242,242,green
72,118,236,236,green
67,211,185,185,green
66,127,201,201,green
74,117,238,238,green
75,145,248,248,green
68,215,196,196,green
66,116,248,248,green
66,116,225,225,green
74,139,237,237,green
67,215,172,172,green
77,133,255,255,green
67,113,200,200,green
69,225,193,193,green
67,225,166,166,green
70,129,224,224,green
71,122,216,216,green
72,121,236,236,green
69,103,230,230,green
73,139,241,241,green
73,113,239,239,green
73,129,246,246,green
67,207,181,181,green
67,223,180,180,green
66,127,168,168,green
75,131,242,242,green
67,215,183,183,green
68,131,203,203,green
71,131,152,152,green
71,108,248,248,green
65,128,189,189,green
66,109,246,246,green
65,94,242,242,green
64,205,209,209,green
68,214,189,189,green
68,122,220,220,green
68,222,182,182,green
70,172,214,214,green
68,122,199,199,green
74,151,233,233,green
69,225,188,188,green
69,214,191,191,green
72,129,235,235,green
66,124,234,234,green
70,135,192,192,green
69,118,225,225,green
67,222,191,191,green
65,209,222,222,green
74,110,251,251,green
71,103,246,246,green
64,90,237,237,green
66,209,187,187,green
77,134,255,255,green
72,155,240,240,green
68,146,227,227,green
68,105,244,244,green
65,97,238,238,green
72,137,223,223,green
72,118,245,245,green
68,150,209,209,green
69,142,221,221,green
70,148,229,229,green
66,109,201,201,green
73,146,249,249,green
65,111,221,221,green
61,93,215,215,green
65,119,236,236,green
70,223,206,206,green
73,117,238,238,green
65,215,192,192,green
68,211,196,196,green
72,121,243,243,green
68,218,208,208,green
69,153,236,236,green
64,211,174,174,green
67,159,193,193,green
73,100,249,249,green
69,114,222,222,green
68,212,229,229,green
69,165,223,223,green
74,131,240,240,green
73,103,251,251,green
69,168,210,210,green
68,212,231,231,green
68,157,209,209,green
76,120,247,247,green
74,82,255,255,green
67,152,218,218,green
68,114,227,227,green
73,110,245,245,green
67,211,196,196,green
71,107,246,246,green
69,221,206,206,green
75,95,255,255,green
68,167,199,199,green
68,208,231,231,green
66,142,233,233,green
70,125,234,234,green
68,218,204,204,green
68,126,204,204,green
71,168,207,207,green
71,132,237,237,green
66,220,182,182,green
66,211,215,215,green
68,158,224,224,green
72,121,241,241,green
70,153,231,231,green
73,86,252,252,green
74,121,222,222,green
69,103,235,235,green
68,131,199,199,green
68,228,193,193,green
66,156,243,243,green
66,209,211,211,green
70,231,190,190,green
69,237,142,142,green
65,131,196,196,green
67,228,166,166,green
67,135,210,210,green
74,138,203,203,green
73,124,240,240,green
70,143,194,194,green
66,111,237,237,green
72,160,229,229,green
67,107,223,223,green
68,122,225,225,green
66,126,224,224,green
71,137,241,241,green
72,121,247,247,green
77,130,251,251,green
73,142,248,248,green
68,126,216,216,green
68,219,184,184,green
74,132,222,222,green
72,117,238,238,green
70,146,216,216,green
67,231,171,171,green
72,111,239,239,green
66,213,180,180,green
67,224,162,162,green
68,134,206,206,green
70,126,222,222,green
69,229,197,197,green
68,110,221,221,green
67,135,212,212,green
65,136,221,221,green
74,125,213,213,green
68,123,202,202,green
77,112,255,255,green
69,138,223,223,green
71,144,236,236,green
69,223,204,204,green
73,129,233,233,green
67,137,192,192,green
68,211,189,189,green
64,206,165,165,green
67,97,240,240,green
65,131,235,235,green
68,110,223,223,green
66,116,246,246,green
63,113,164,164,green
66,131,205,205,green
68,130,237,237,green
66,215,172,172,green
67,148,205,205,green
61,107,219,219,green
66,108,239,239,green
63,121,229,229,green
70,137,246,246,green
63,120,232,232,green
68,231,190,190,green
72,132,243,243,green
72,158,238,238,green
74,142,198,198,green
69,211,213,213,green
66,223,193,193,green
75,130,235,235,green
65,131,237,237,green
68,111,237,237,green
66,211,203,203,green
74,131,244,244,green
70,148,218,218,green
66,228,162,162,green
70,131,156,156,green
66,211,185,185,green
71,148,222,222,green
69,170,225,225,green
69,219,193,193,green
69,122,240,240,green
72,148,227,227,green
68,118,234,234,green
73,132,232,232,green
72,121,240,240,green
66,211,172,172,green
73,140,230,230,green
65,203,177,177,green
73,124,243,243,green
77,102,255,255,green
72,121,231,231,green
69,131,161,161,green
67,210,178,178,green
69,222,191,191,green
64,211,156,156,green
70,130,219,219,green
74,135,244,244,green
71,125,163,163,green
72,129,199,199,green
72,138,212,212,green
72,125,238,238,green
68,218,172,172,green
70,121,227,227,green
71,139,180,180,green
71,144,248,248,green
72,146,209,209,green
66,149,203,203,green
73,128,246,246,green
66,215,176,176,green
67,131,235,235,green
68,152,182,182,green
72,121,236,236,green
68,143,210,210,green
66,213,178,178,green
69,150,220,220,green
68,223,202,202,green
62,112,215,215,green
73,135,243,243,green
71,147,236,236,green
67,215,187,187,green
69,135,170,170,green
73,124,255,255,green
65,215,196,196,green
69,147,207,207,green
73,102,247,247,green
65,128,177,177,green
73,121,250,250,green
70,133,220,220,green
70,125,220,220,green
69,132,156,156,green
73,132,244,244,green
72,145,231,231,green
71,121,231,231,green
66,142,189,189,green
71,117,198,198,green
60,122,152,152,green
72,160,230,230,green
70,130,217,217,green
72,100,251,251,green
65,115,220,220,green
68,137,234,234,green
67,123,202,202,green
65,207,168,168,green
70,114,232,232,green
67,214,193,193,green
66,210,183,183,green
68,139,216,216,green
68,219,187,187,green
63,133,219,219,green
71,129,220,220,green
66,228,154,154,green
68,118,222,222,green
76,144,250,250,green
73,152,247,247,green
75,150,242,242,green
69,125,172,172,green
73,93,250,250,green
72,114,248,248,green
66,215,189,189,green
67,132,185,185,green
66,123,178,178,green
68,153,225,225,green
67,135,212,212,green
66,122,161,161,green
66,209,187,187,green
68,138,226,226,green
70,115,238,238,green
72,146,212,212,green
68,106,235,235,green
65,128,218,218,green
64,197,175,175,green
72,117,232,232,green
65,206,172,172,green
68,135,213,213,green
72,118,236,236,green
67,211,185,185,green
74,117,238,238,green
62,98,231,231,green
67,218,205,205,green
75,145,248,248,green
68,215,196,196,green
66,116,248,248,green
66,116,225,225,green
74,139,237,237,green
67,215,172,172,green
72,146,211,211,green
77,133,255,255,green
69,225,193,193,green
70,129,224,224,green
69,242,150,150,green
71,122,216,216,green
61,121,225,225,green
72,121,236,236,green
69,103,230,230,green
73,139,241,241,green
73,113,239,239,green
73,129,246,246,green
68,161,222,222,green
67,207,181,181,green
67,223,180,180,green
70,168,210,210,green
67,215,183,183,green
68,131,203,203,green
71,131,152,152,green
64,203,201,201,green
71,108,248,248,green
65,128,189,189,green
66,109,246,246,green
65,94,242,242,green
68,106,219,219,green
64,205,209,209,green
68,115,218,218,green
68,214,189,189,green
68,122,220,220,green
74,151,233,233,green
69,225,188,188,green
69,214,191,191,green
70,121,238,238,green
72,129,235,235,green
66,124,234,234,green
70,135,192,192,green
74,129,219,219,green
67,228,171,171,green
65,111,214,214,green
69,118,225,225,green
67,222,191,191,green
74,110,251,251,green
71,103,246,246,green
66,209,187,187,green
77,134,255,255,green
72,155,240,240,green
69,122,243,243,green
68,146,227,227,green
68,105,244,244,green
67,215,196,196,green
67,131,194,194,green
65,97,238,238,green
72,137,223,223,green
68,150,209,209,green
69,142,221,221,green
70,148,229,229,green
73,146,249,249,green
65,111,221,221,green
61,93,215,215,green
63,105,158,158,green
72,93,252,252,green
65,119,236,236,green
75,93,252,252,green
70,223,206,206,green
73,117,238,238,green
68,211,196,196,green
64,199,175,175,green
64,211,185,185,green
65,109,205,205,green
66,219,174,174,green
69,131,159,159,green
70,114,241,241,green
66,210,178,178,green
72,132,248,248,green
74,113,248,248,green
77,138,232,232,green
65,124,229,229,green
71,147,241,241,green
72,125,235,235,green
66,223,173,173,green
70,150,222,222,green
64,124,236,236,green
72,125,231,231,green
64,199,182,182,green
68,127,159,159,green
63,127,146,146,green
67,122,156,156,green
73,135,235,235,green
71,139,248,248,green
66,211,192,192,green
65,117,175,175,green
71,148,232,232,green
72,129,245,245,green
74,121,238,238,green
70,139,194,194,green
68,127,161,161,green
68,107,221,221,green
67,97,243,243,green
69,146,217,217,green
66,218,213,213,green
65,111,235,235,green
64,96,231,231,green
61,113,225,225,green
69,112,243,243,green
75,135,241,241,green
67,131,194,194,green
68,111,239,239,green
66,220,189,189,green
71,140,232,232,green
68,126,224,224,green
60,119,166,166,green
68,107,235,235,green
75,127,255,255,green
71,147,242,242,green
68,225,182,182,green
65,127,193,193,green
75,131,237,237,green
68,115,255,255,green
74,121,247,247,green
75,135,241,241,green
68,126,225,225,green
72,121,252,252,green
66,107,227,227,green
68,151,238,238,green
68,130,226,226,green
66,116,248,248,green
67,137,176,176,green
76,153,235,235,green
68,230,166,166,green
66,215,205,205,green
63,123,216,216,green
66,210,187,187,green
72,121,240,240,green
68,148,220,220,green
69,137,232,232,green
69,139,199,199,green
67,222,186,186,green
70,143,189,189,green
67,225,184,184,green
67,215,189,189,green
75,140,234,234,green
67,107,226,226,green
63,133,201,201,green
66,119,243,243,green
65,119,227,227,green
66,219,171,171,green
70,131,167,167,green
65,149,197,197,green
70,223,215,215,green
68,231,177,177,green
67,107,223,223,green
71,144,236,236,green
64,203,192,192,green
65,186,200,200,green
67,200,194,194,green
67,203,235,235,green
66,112,235,235,green
67,205,199,199,green
69,228,177,177,green
67,97,236,236,green
67,228,164,164,green
69,130,181,181,green
65,205,192,192,green
70,153,222,222,green
75,139,239,239,green
75,153,242,242,green
69,228,155,155,green
69,220,206,206,green
71,129,226,226,green
69,237,170,170,green
66,222,171,171,green
69,103,237,237,green
68,206,198,198,green
73,103,248,248,green
72,129,208,208,green
72,129,217,217,green
74,133,194,194,green
74,174,231,231,green
69,117,202,202,green
72,121,224,224,green
72,165,234,234,green
69,221,233,233,green
67,209,207,207,green
80,150,240,240,green
74,179,225,225,green
70,231,212,212,green
67,220,191,191,green
70,134,210,210,green
72,156,193,193,green
67,239,157,157,green
69,63,255,255,green
69,97,252,252,green
70,107,235,235,green
68,139,203,203,green
65,157,195,195,green
71,162,219,219,green
78,112,247,247,green
70,234,166,166,green
68,115,216,216,green
68,160,224,224,green
70,237,155,155,green
70,226,206,206,green
68,144,191,191,green
71,172,228,228,green
70,237,194,194,green
68,142,196,196,green
75,131,241,241,green
68,232,144,144,green
75,102,255,255,green
69,80,255,255,green
63,123,213,213,green
77,105,251,251,green
75,151,203,203,green
66,96,236,236,green
67,113,198,198,green
74,124,231,231,green
66,209,203,203,green
71,118,234,234,green
69,118,236,236,green
69,225,199,199,green
73,124,238,238,green
74,128,219,219,green
66,219,182,182,green
66,177,203,203,green
61,109,187,187,green
77,138,234,234,green
72,121,222,222,green
66,195,226,226,green
77,131,201,201,green
71,125,218,218,green
79,85,255,255,green
68,148,211,211,green
66,174,191,191,green
64,202,183,183,green
65,205,212,212,green
74,149,206,206,green
67,182,205,205,green
66,231,175,175,green
69,126,222,222,green
65,149,207,207,green
68,205,196,196,green
80,158,219,219,green
69,231,177,177,green
68,219,173,173,green
75,142,198,198,green
74,177,225,225,green
70,221,190,190,green
77,143,220,220,green
78,139,246,246,green
78,147,245,245,green
69,160,206,206,green
66,183,189,189,green
68,205,208,208,green
66,144,205,205,green
77,95,255,255,green
70,83,250,250,green
80,146,243,243,green
67,193,217,217,green
82,145,255,255,green
73,105,234,234,green
68,159,220,220,green
68,192,228,228,green
72,129,235,235,green
67,204,218,218,green
67,221,233,233,green
69,155,219,219,green
80,151,240,240,green
71,153,227,227,green
72,142,216,216,green
80,151,242,242,green
71,158,238,238,green
77,126,255,255,green
73,132,244,244,green
80,164,203,203,green
80,157,231,231,green
82,160,219,219,green
70,234,181,181,green
69,188,200,200,green
70,150,220,220,green
67,200,255,255,green
70,160,215,215,green
70,213,213,213,green
69,225,193,193,green
68,235,142,142,green
77,142,218,218,green
65,220,156,156,green
76,134,244,244,green
68,223,220,220,green
70,237,164,164,green
74,179,229,229,green
72,125,215,215,green
65,224,149,149,green
68,157,206,206,green
76,105,251,251,green
69,218,226,226,green
68,211,218,218,green
68,225,173,173,green
68,126,202,202,green
69,150,222,222,green
79,133,244,244,green
81,125,255,255,green
69,200,192,192,green
73,176,205,205,green
83,173,224,224,green
68,111,241,241,green
66,228,182,182,green
75,173,229,229,green
82,132,248,248,green
68,194,223,223,green
68,131,199,199,green
66,215,163,163,green
68,147,221,221,green
72,210,227,227,green
70,242,178,178,green
80,146,220,220,green
77,119,248,248,green
79,150,220,220,green
67,151,223,223,green
74,136,216,216,green
69,206,196,196,green
78,137,237,237,green
66,183,200,200,green
67,222,178,178,green
67,211,213,213,green
71,153,222,222,green
67,215,203,203,green
71,117,211,211,green
77,140,200,200,green
72,207,231,231,green
66,211,203,203,green
71,221,222,222,green
70,234,192,192,green
75,180,238,238,green
72,160,230,230,green
83,167,227,227,green
63,189,224,224,green
70,207,220,220,green
72,121,222,222,green
71,174,218,218,green
70,237,181,181,green
70,225,217,217,green
72,125,233,233,green
67,205,205,205,green
71,203,201,201,green
70,237,170,170,green
67,196,208,208,green
65,176,225,225,green
78,147,218,218,green
66,152,222,222,green
68,151,211,211,green
70,222,188,188,green
79,150,218,218,green
67,211,229,229,green
67,223,213,213,green
68,192,230,230,green
79,157,228,228,green
75,129,185,185,green
70,214,198,198,green
73,164,225,225,green
70,106,239,239,green
77,134,248,248,green
82,162,230,230,green
70,206,199,199,green
75,147,229,229,green
71,161,203,203,green
73,129,228,228,green
68,191,210,210,green
81,149,222,222,green
70,144,198,198,green
68,215,171,171,green
67,123,191,191,green
70,162,219,219,green
64,220,140,140,green
80,135,255,255,green
68,153,225,225,green
71,196,255,255,green
65,215,156,156,green
72,168,205,205,green
69,234,184,184,green
64,90,243,243,green
79,140,234,234,green
70,152,202,202,green
66,146,194,194,green
68,215,202,202,green
73,217,204,204,green
71,243,172,172,green
69,211,227,227,green
70,164,206,206,green
68,223,184,184,green
70,204,211,211,green
70,229,210,210,green
73,174,225,225,green
67,221,156,156,green
77,142,223,223,green
69,143,212,212,green
67,211,212,212,green
83,167,223,223,green
68,159,222,222,green
71,210,196,196,green
71,237,172,172,green
82,142,207,207,green
80,141,225,225,green
75,128,229,229,green
75,110,252,252,green
74,173,234,234,green
77,131,191,191,green
69,228,153,153,green
70,195,199,199,green
77,128,233,233,green
70,148,200,200,green
81,135,255,255,green
80,132,251,251,green
66,215,161,161,green
66,211,228,228,green
68,190,186,186,green
70,231,208,208,green
74,138,210,210,green
67,203,190,190,green
67,198,203,203,green
67,223,166,166,green
78,133,250,250,green
66,184,231,231,green
68,141,243,243,green
75,142,198,198,green
82,148,222,222,green
68,198,219,219,green
69,111,244,244,green
66,211,212,212,green
68,100,242,242,green
78,153,229,229,green
66,211,201,201,green
83,155,224,224,green
65,119,201,201,green
67,225,169,169,green
70,150,226,226,green
77,143,223,223,green
66,209,211,211,green
69,242,181,181,green
82,151,204,204,green
69,205,196,196,green
69,152,238,238,green
69,228,171,171,green
75,140,203,203,green
65,208,210,210,green
69,194,199,199,green
69,130,189,189,green
67,219,207,207,green
80,134,228,228,green
72,129,217,217,green
69,198,223,223,green
72,165,241,241,green
68,218,231,231,green
72,121,247,247,green
64,195,226,226,green
71,192,213,213,green
74,125,202,202,green
67,202,224,224,green
68,182,207,207,green
67,186,204,204,green
67,228,166,166,green
65,215,194,194,green
80,153,240,240,green
82,161,241,241,green
67,146,225,225,green
66,231,171,171,green
65,215,209,209,green
81,139,245,245,green
75,146,243,243,green
72,129,226,226,green
66,228,164,164,green
67,110,221,221,green
67,211,205,205,green
80,154,244,244,green
69,200,212,212,green
68,223,206,206,green
71,168,207,207,green
72,164,201,201,green
66,220,160,160,green
69,194,217,217,green
67,211,212,212,green
69,152,215,215,green
68,142,225,225,green
67,228,160,160,green
78,138,223,223,green
75,144,211,211,green
72,173,220,220,green
67,180,234,234,green
66,184,255,255,green
72,125,202,202,green
68,240,166,166,green
71,203,192,192,green
69,218,171,171,green
69,163,194,194,green
68,153,198,198,green
67,228,162,162,green
69,162,222,222,green
83,153,237,237,green
70,213,235,235,green
84,151,242,242,green
74,128,201,201,green
69,231,215,215,green
74,146,195,195,green
65,108,231,231,green
68,190,226,226,green
72,107,248,248,green
69,231,186,186,green
70,134,198,198,green
68,214,202,202,green
68,147,221,221,green
66,211,221,221,green
67,192,180,180,green
66,211,163,163,green
81,158,244,244,green
80,133,255,255,green
67,115,217,217,green
65,155,202,202,green
71,153,255,255,green
83,162,230,230,green
71,221,226,226,green
77,138,221,221,green
66,207,203,203,green
66,219,236,236,green
82,151,255,255,green
70,202,255,255,green
70,209,255,255,green
82,159,203,203,green
73,129,224,224,green
70,114,236,236,green
67,228,136,136,green
63,113,191,191,green
65,198,196,196,green
69,198,210,210,green
77,137,234,234,green
67,199,223,223,green
67,194,201,201,green
68,126,220,220,green
77,131,199,199,green
67,225,191,191,green
70,218,196,196,green
71,125,231,231,green
80,139,198,198,green
68,194,175,175,green
71,126,195,195,green
68,224,160,160,green
83,153,215,215,green
83,153,235,235,green
71,197,212,212,green
74,129,199,199,green
69,97,247,247,green
70,161,222,222,green
67,214,218,218,green
71,150,207,207,green
66,220,152,152,green
70,221,177,177,green
69,207,225,225,green
69,189,195,195,green
68,222,213,213,green
82,154,236,236,green
69,148,202,202,green
73,162,224,224,green
81,157,250,250,green
66,215,207,207,green
68,202,255,255,green
71,107,239,239,green
83,151,235,235,green
71,201,197,197,green
69,218,207,207,green
70,231,190,190,green
68,118,222,222,green
66,219,174,174,green
68,110,221,221,green
68,127,159,159,green
67,97,243,243,green
60,119,166,166,green
68,130,226,226,green
68,219,187,187,green
67,225,184,184,green
64,203,192,192,green
75,153,242,242,green
67,231,171,171,green
69,138,223,223,green
70,83,248,248,green
68,130,237,237,green
75,130,235,235,green
72,148,227,227,green
64,211,156,156,green
73,128,246,246,green
74,113,255,255,green
73,124,255,255,green
60,122,152,152,green
66,228,154,154,green
66,209,187,187,green
79,105,255,255,green
65,140,221,221,green
62,98,231,231,green
61,121,225,225,green
64,203,201,201,green
70,121,238,238,green
69,122,243,243,green
63,105,158,158,green
72,110,239,239,green
64,199,175,175,green
64,211,185,185,green
65,109,205,205,green
70,149,200,200,green
69,131,159,159,green
66,210,178,178,green
72,132,248,248,green
65,124,229,229,green
71,147,241,241,green
72,125,235,235,green
66,223,173,173,green
70,138,199,199,green
70,150,222,222,green
64,124,236,236,green
78,119,249,249,green
64,199,182,182,green
63,127,146,146,green
67,122,156,156,green
71,139,248,248,green
66,211,192,192,green
65,117,175,175,green
71,148,232,232,green
72,129,245,245,green
66,149,195,195,green
77,113,255,255,green
69,231,177,177,green
70,139,194,194,green
68,127,161,161,green
68,107,221,221,green
69,146,217,217,green
65,111,235,235,green
64,96,231,231,green
61,113,225,225,green
69,112,243,243,green
67,131,194,194,green
68,111,239,239,green
71,164,208,208,green
66,210,185,185,green
66,220,189,189,green
71,140,232,232,green
68,126,224,224,green
75,127,255,255,green
71,147,242,242,green
68,225,182,182,green
75,131,237,237,green
68,115,255,255,green
74,121,247,247,green
69,126,217,217,green
75,135,241,241,green
67,228,173,173,green
68,126,225,225,green
72,121,252,252,green
66,107,227,227,green
66,116,248,248,green
76,153,235,235,green
68,230,166,166,green
66,215,205,205,green
63,123,216,216,green
68,238,166,166,green
66,210,187,187,green
72,121,240,240,green
74,71,255,255,green
68,148,220,220,green
69,137,232,232,green
67,222,186,186,green
67,215,189,189,green
75,140,234,234,green
67,107,226,226,green
63,133,201,201,green
70,165,208,208,green
66,119,243,243,green
65,119,227,227,green
66,219,171,171,green
73,107,251,251,green
70,131,167,167,green
67,107,223,223,green
71,144,236,236,green
65,186,200,200,green
67,200,194,194,green
67,203,235,235,green
74,132,208,208,green
66,112,235,235,green
67,205,199,199,green
69,228,177,177,green
67,97,236,236,green
77,155,228,228,green
65,205,192,192,green
70,153,222,222,green
75,139,239,239,green
67,107,223,223,green
68,122,225,225,green
77,135,228,228,green
66,126,224,224,green
71,137,241,241,green
72,121,247,247,green
77,130,251,251,green
73,142,248,248,green
70,234,190,190,green
68,219,184,184,green
74,132,222,222,green
70,146,216,216,green
72,111,239,239,green
77,123,244,244,green
69,160,208,208,green
66,213,180,180,green
67,224,162,162,green
68,134,206,206,green
70,126,222,222,green
68,110,221,221,green
67,135,212,212,green
68,118,229,229,green
65,136,221,221,green
68,123,202,202,green
77,112,255,255,green
68,111,239,239,green
71,144,236,236,green
69,223,204,204,green
73,129,233,233,green
68,211,189,189,green
64,206,165,165,green
67,97,240,240,green
65,131,235,235,green
65,153,195,195,green
66,116,246,246,green
63,113,164,164,green
67,118,209,209,green
66,131,205,205,green
66,215,172,172,green
61,107,219,219,green
66,108,239,239,green
63,121,229,229,green
70,137,246,246,green
63,120,232,232,green
72,132,243,243,green
68,218,219,219,green
72,158,238,238,green
65,215,163,163,green
74,142,198,198,green
69,211,213,213,green
65,131,237,237,green
68,111,237,237,green
66,211,203,203,green
74,131,244,244,green
70,148,218,218,green
70,131,156,156,green
66,211,185,185,green
74,131,225,225,green
71,121,222,222,green
74,112,239,239,green
71,148,222,222,green
69,219,193,193,green
69,122,240,240,green
68,118,234,234,green
73,132,232,232,green
72,121,240,240,green
66,211,172,172,green
65,203,177,177,green
73,124,243,243,green
68,117,216,216,green
72,121,231,231,green
64,215,163,163,green
69,131,161,161,green
67,210,178,178,green
69,222,191,191,green
70,130,219,219,green
74,135,244,244,green
71,125,163,163,green
72,138,212,212,green
68,218,172,172,green
68,231,149,149,green
70,121,227,227,green
71,139,180,180,green
72,125,222,222,green
71,144,248,248,green
72,146,209,209,green
66,149,203,203,green
66,215,176,176,green
67,131,235,235,green
66,213,178,178,green
69,150,220,220,green
66,227,175,175,green
68,223,202,202,green
62,112,215,215,green
73,135,243,243,green
72,144,193,193,green
71,147,236,236,green
67,215,187,187,green
69,135,170,170,green
65,215,196,196,green
65,128,177,177,green
73,121,250,250,green
72,125,233,233,green
70,133,220,220,green
70,125,220,220,green
69,132,156,156,green
73,132,244,244,green
75,129,208,208,green
72,145,231,231,green
71,121,231,231,green
66,142,189,189,green
72,100,251,251,green
65,115,220,220,green
73,168,241,241,green
68,137,234,234,green
67,123,202,202,green
65,207,168,168,green
70,114,232,232,green
67,214,193,193,green
71,117,216,216,green
68,139,216,216,green
68,219,187,187,green
63,133,219,219,green
76,144,250,250,green
6,106,255,164,orange
12,255,255,101,orange
14,127,255,182,orange
11,123,255,175,orange
7,159,255,126,orange
12,227,255,117,orange
15,61,255,224,orange
10,138,255,165,orange
6,169,255,115,orange
11,145,255,161,orange
7,164,255,119,orange
13,127,255,187,orange
16,124,255,204,orange
13,236,255,121,orange
12,241,255,117,orange
10,163,255,134,orange
13,156,255,166,orange
17,111,255,208,orange
11,152,255,157,orange
17,109,255,210,orange
8,137,255,149,orange
11,226,255,114,orange
12,255,255,108,orange
9,185,255,123,orange
11,145,255,161,orange
13,182,255,155,orange
15,149,255,181,orange
14,117,255,191,orange
12,227,255,117,orange
16,141,255,187,orange
10,156,255,143,orange
20,83,255,222,orange
16,113,255,199,orange
18,123,255,206,orange
16,104,255,208,orange
15,126,255,194,orange
13,112,255,190,orange
17,126,255,200,orange
15,155,255,181,orange
12,243,255,104,orange
11,228,255,112,orange
10,105,255,180,orange
10,105,255,180,orange
13,240,255,105,orange
14,131,255,185,orange
12,135,255,179,orange
8,150,255,133,orange
18,87,255,220,orange
11,118,255,184,orange
7,144,255,133,orange
13,166,255,160,orange
11,115,255,191,orange
13,109,255,189,orange
13,138,255,172,orange
15,100,255,204,orange
13,129,255,184,orange
16,110,255,202,orange
14,102,255,202,orange
15,235,255,134,orange
11,140,255,160,orange
11,148,255,153,orange
11,228,255,110,orange
9,134,255,168,orange
13,147,255,170,orange
12,229,255,121,orange
19,106,255,218,orange
13,234,255,128,orange
11,155,255,158,orange
11,147,255,164,orange
10,81,255,196,orange
13,146,255,174,orange
17,106,255,208,orange
10,145,255,157,orange
12,162,255,164,orange
12,232,255,112,orange
17,101,255,212,orange
12,118,255,197,orange
14,119,255,193,orange
14,107,255,197,orange
9,119,255,166,orange
16,87,255,211,orange
17,106,255,204,orange
12,232,255,119,orange
11,237,255,101,orange
12,127,255,178,orange
13,140,255,181,orange
17,132,255,202,orange
13,223,255,127,orange
10,147,255,157,orange
10,237,255,99,orange
13,129,255,183,orange
11,154,255,161,orange
8,158,255,137,orange
10,239,255,93,orange
6,177,255,115,orange
13,157,255,183,orange
11,248,255,99,orange
13,157,255,173,orange
12,227,255,119,orange
9,172,255,133,orange
9,242,255,87,orange
16,106,255,204,orange
14,172,255,168,orange
12,234,255,114,orange
12,151,255,170,orange
15,141,255,185,orange
18,89,255,219,orange
19,119,255,212,orange
16,112,255,202,orange
18,121,255,206,orange
13,232,255,119,orange
11,236,255,104,orange
14,122,255,191,orange
16,202,255,163,orange
12,118,255,182,orange
13,162,255,166,orange
14,144,255,178,orange
13,223,255,131,orange
12,159,255,158,orange
12,232,255,119,orange
14,137,255,181,orange
16,118,255,200,orange
8,174,255,124,orange
12,243,255,110,orange
14,115,255,197,orange
11,125,255,179,orange
12,109,255,199,orange
11,131,255,158,orange
14,135,255,183,orange
12,138,255,176,orange
18,97,255,212,orange
13,227,255,123,orange
12,89,255,208,orange
20,94,255,223,orange
13,110,255,195,orange
11,235,255,99,orange
8,165,255,138,orange
14,85,255,212,orange
12,225,255,117,orange
12,124,255,180,orange
8,146,255,126,orange
8,157,255,141,orange
9,255,255,133,orange
16,104,255,206,orange
15,102,255,201,orange
17,115,255,208,orange
18,119,255,208,orange
14,101,255,205,orange
16,155,255,187,orange
18,141,255,198,orange
14,89,255,206,orange
15,129,255,185,orange
11,241,255,99,orange
8,165,255,120,orange
9,242,255,83,orange
13,153,255,181,orange
15,137,255,193,orange
9,224,255,99,orange
10,114,255,179,orange
18,95,255,216,orange
17,132,255,198,orange
12,229,255,117,orange
9,158,255,144,orange
12,155,255,162,orange
15,118,255,198,orange
7,153,255,135,orange
10,172,255,137,orange
11,127,255,191,orange
13,157,255,172,orange
10,127,255,173,orange
